/home/renat/repos/Menpo2D/Train/image/profile/left/6653.jpg	88.485 44.473 202.308 200.602 223.794 117.617 218.162 133.910 212.482 149.864 204.484 167.501 192.818 180.777 179.140 191.035 162.646 198.478 144.945 202.702 127.750 204.138 111.537 205.120 102.039 194.640 105.806 181.047 151.580 98.881 141.506 92.556 129.324 89.745 118.079 90.682 109.936 110.360 103.531 118.166 96.726 124.570 89.921 131.175 93.123 139.982 114.139 145.986 134.010 103.333 139.164 105.207 144.936 110.425 139.164 111.532 133.072 111.298 100.039 159.325 103.788 157.685 111.753 159.794 126.044 165.182 115.194 167.476 106.896 170.315 102.638 170.315 102.382 163.308 105.659 163.216 122.182 165.074 105.653 163.536 102.547 163.489
/home/renat/repos/Menpo2D/Train/image/profile/left/5033.jpg	144.472 11.899 345.421 342.365 361.696 113.347 359.445 152.540 355.149 195.292 346.350 236.858 327.236 270.840 300.233 295.719 271.933 312.995 244.505 324.423 213.095 331.809 183.321 333.751 168.904 314.861 172.858 296.485 232.662 104.958 211.560 96.675 192.825 98.647 182.175 109.691 174.337 148.348 165.362 158.759 154.148 170.114 141.039 182.579 142.346 201.197 176.407 213.485 201.502 138.484 211.560 140.851 226.745 143.612 210.968 152.487 204.066 152.092 158.234 240.867 162.199 242.102 174.992 251.872 192.989 264.372 182.029 269.745 171.068 275.118 160.752 280.276 161.182 254.271 165.910 255.346 179.020 260.934 167.844 265.661 163.789 266.053
/home/renat/repos/Menpo2D/Train/image/profile/left/6669.jpg	349.400 231.900 736.931 773.740 762.825 406.026 760.904 464.750 755.394 525.369 746.209 583.231 726.004 636.500 692.940 688.850 647.936 729.261 593.748 765.080 519.355 775.183 458.160 773.057 422.798 738.613 436.575 700.954 603.339 403.490 565.896 380.008 526.551 366.048 485.302 365.413 411.499 425.819 392.211 459.572 373.612 493.326 357.078 527.766 380.500 567.032 446.628 572.540 493.551 416.814 520.839 415.546 557.646 424.431 524.013 442.200 497.358 440.295 413.456 632.222 428.297 623.209 465.228 631.095 511.521 645.473 470.050 663.470 438.303 676.789 415.342 672.771 417.177 647.052 447.029 645.215 495.251 646.592 447.947 643.377 417.167 644.413
/home/renat/repos/Menpo2D/Train/image/profile/left/5381.jpg	49.759 32.210 212.920 334.154 215.058 153.649 213.926 175.152 212.228 198.069 209.682 224.664 207.136 250.976 196.384 274.459 173.184 291.151 146.307 304.449 119.712 315.483 94.248 324.254 76.990 307.279 80.385 284.079 116.333 141.120 103.159 129.719 85.170 125.919 71.995 131.999 85.440 152.556 70.677 170.038 56.497 187.132 41.734 204.420 55.137 224.039 75.339 229.090 88.742 157.218 99.037 159.160 106.807 161.879 98.260 167.902 93.792 169.261 66.555 252.382 70.461 254.388 79.963 258.400 86.191 264.417 80.596 264.522 76.057 264.945 72.679 265.262 70.356 256.394 75.740 258.083 84.502 263.783 76.796 260.300 73.312 262.200
/home/renat/repos/Menpo2D/Train/image/profile/left/5301.jpg	158.764 68.714 343.133 376.381 358.504 193.133 357.157 219.135 354.919 247.489 351.934 274.499 346.263 303.002 334.287 326.050 315.385 347.552 291.048 362.396 263.738 370.753 236.429 374.036 214.343 361.799 212.403 340.310 236.777 166.709 219.575 158.834 200.506 158.419 183.353 161.080 187.205 197.297 179.594 216.697 171.386 237.739 163.924 258.780 171.983 272.211 204.217 278.478 205.124 193.861 214.526 198.338 223.927 203.810 216.914 207.292 209.750 209.232 187.660 300.349 194.077 304.092 209.584 311.579 226.340 316.391 216.001 321.917 203.524 327.443 196.751 324.056 194.969 311.400 204.059 313.183 224.201 316.570 204.059 313.896 195.681 312.470
/home/renat/repos/Menpo2D/Train/image/profile/left/5264.jpg	62.802 54.280 306.697 458.015 308.852 201.647 309.526 241.383 308.407 283.464 306.629 322.076 296.599 357.293 275.162 390.479 238.701 413.096 200.680 432.984 157.395 448.582 119.179 454.626 95.197 430.255 109.625 398.083 160.004 157.071 140.116 144.398 121.788 139.718 102.875 142.449 104.670 185.813 88.696 206.458 70.161 228.762 50.420 251.668 60.365 274.423 109.643 286.479 139.218 185.541 149.718 187.343 159.970 190.076 152.514 197.781 145.307 201.697 87.350 328.350 93.952 329.071 111.643 336.456 131.002 347.045 120.578 360.282 109.823 368.885 101.219 371.864 97.248 339.931 105.521 340.427 127.196 347.541 118.096 350.189 111.809 351.182
/home/renat/repos/Menpo2D/Train/image/profile/left/5069.jpg	37.207 17.292 96.498 117.866 93.709 39.927 96.499 49.690 98.491 59.452 100.085 70.211 100.683 80.373 100.284 90.135 96.897 99.898 91.518 108.266 82.800 113.628 74.429 117.125 67.178 116.130 66.182 107.364 57.729 49.302 51.200 49.670 46.970 51.325 43.752 54.635 46.664 68.507 44.876 74.254 43.088 80.257 41.044 86.388 45.812 89.688 55.836 87.262 52.304 63.187 55.982 61.991 59.568 60.796 56.626 64.474 54.511 66.313 55.765 95.860 57.727 95.146 62.364 95.788 67.226 96.350 65.503 99.819 63.220 102.530 60.973 103.601 58.939 98.570 61.472 97.786 66.395 96.322 61.758 97.857 59.011 98.928
/home/renat/repos/Menpo2D/Train/image/profile/left/5012.jpg	143.162 94.788 303.498 337.646 312.627 165.317 313.657 192.104 312.626 220.436 310.308 248.511 305.414 274.524 291.506 300.281 268.583 318.054 242.591 333.664 220.242 342.460 196.704 347.216 181.726 333.901 177.922 313.930 235.120 158.700 215.030 152.261 194.444 152.577 181.169 160.899 170.451 187.468 163.636 202.960 155.612 219.602 148.480 236.245 154.739 245.935 172.849 249.618 199.001 175.759 210.492 175.560 224.045 180.850 212.672 187.251 200.784 189.826 161.279 273.987 167.223 270.659 181.736 275.240 195.093 280.567 186.488 291.219 180.835 299.906 174.853 303.102 167.887 286.794 174.567 285.040 187.432 283.497 175.306 290.629 170.314 293.483
/home/renat/repos/Menpo2D/Train/image/profile/left/5190.jpg	50.021 35.105 111.448 115.230 117.673 71.996 116.142 79.093 114.194 86.817 111.550 94.054 106.192 100.873 99.025 105.396 91.440 108.527 83.299 111.658 74.043 114.233 64.650 115.764 57.344 112.911 57.761 104.909 89.990 57.190 83.271 54.256 76.255 53.830 69.834 55.234 62.945 67.650 59.671 71.222 56.226 74.794 52.867 78.239 56.992 84.192 64.391 85.595 75.234 62.973 79.189 63.058 84.037 66.800 78.806 68.544 75.021 68.799 57.757 92.654 60.308 91.634 65.751 92.612 72.386 95.376 66.729 97.672 59.968 98.608 56.822 98.650 58.480 95.503 60.308 95.376 70.344 95.503 60.223 95.801 58.607 95.971
/home/renat/repos/Menpo2D/Train/image/profile/left/5302.jpg	85.597 116.254 288.655 377.405 286.289 174.089 292.667 201.659 298.016 229.228 299.405 257.636 293.078 285.259 281.042 313.344 263.913 338.651 243.543 359.329 221.322 372.754 194.163 381.087 173.022 372.754 168.856 350.996 207.924 184.461 179.238 175.219 148.031 181.461 126.787 199.945 122.917 220.844 117.516 243.219 112.578 263.126 106.560 284.730 125.232 292.137 160.416 282.569 164.645 199.756 180.250 199.070 194.311 204.557 181.536 212.188 169.189 214.846 144.931 307.671 154.053 305.150 178.058 303.470 207.533 300.984 190.421 322.194 169.297 335.157 153.625 338.172 150.452 313.312 166.056 309.831 205.665 301.309 166.536 321.714 155.733 323.754
/home/renat/repos/Menpo2D/Train/image/profile/left/5117.jpg	592.173 0.000 1655.650 1623.161 1713.088 683.979 1714.579 825.906 1704.121 991.732 1687.687 1142.620 1636.893 1295.001 1556.220 1414.517 1424.754 1535.526 1273.866 1619.186 1119.990 1666.993 955.657 1677.449 845.106 1589.307 820.999 1444.269 1037.242 443.033 947.229 369.689 852.214 304.679 758.866 362.186 749.636 510.088 684.625 618.027 615.936 721.063 552.153 832.070 645.989 924.065 768.648 974.355 848.881 511.377 918.057 538.880 1002.236 577.218 927.226 603.058 878.049 589.718 652.515 1074.245 680.852 1082.579 829.208 1208.432 902.552 1279.276 844.037 1321.530 768.554 1398.901 722.321 1401.731 685.853 1155.924 730.860 1169.259 890.051 1277.609 755.864 1259.273 720.025 1263.440
/home/renat/repos/Menpo2D/Train/image/profile/left/6583.jpg	51.232 15.057 119.110 117.463 127.284 62.139 126.655 72.479 125.677 81.980 122.394 91.831 116.595 99.655 109.259 105.873 100.107 110.694 90.187 114.326 79.638 116.282 69.997 116.562 63.081 111.532 64.617 104.546 89.987 52.598 82.824 49.976 75.626 49.697 68.502 50.679 62.835 56.482 59.691 64.167 55.849 71.921 51.937 79.676 58.643 83.938 66.189 84.776 76.249 61.931 78.624 62.630 86.239 64.376 78.554 63.608 76.319 62.769 60.354 91.552 63.115 92.111 71.011 94.907 77.267 96.479 70.522 99.694 63.604 99.938 61.228 98.995 61.612 93.858 63.394 94.173 75.939 96.654 63.604 95.675 61.682 95.221
/home/renat/repos/Menpo2D/Train/image/profile/left/4966.jpg	118.110 53.505 234.426 211.814 260.204 115.026 253.049 133.020 244.594 151.882 233.970 171.178 219.661 187.872 204.190 199.861 184.908 207.740 168.183 212.895 151.806 215.089 136.685 214.439 126.773 203.378 128.508 190.586 203.626 97.772 190.774 88.874 176.932 86.896 166.800 90.605 153.064 109.688 142.604 117.025 132.302 124.986 122.468 132.791 123.717 141.376 133.238 147.463 171.743 112.354 179.405 112.601 189.292 114.826 180.394 119.275 173.226 121.993 128.344 158.690 131.723 157.715 139.090 162.445 146.458 169.812 138.021 174.455 130.373 178.358 126.001 180.542 129.631 168.630 134.360 167.265 144.334 168.963 134.633 168.266 130.086 169.449
/home/renat/repos/Menpo2D/Train/image/profile/left/13171.jpg	74.278 44.801 159.358 166.213 162.561 111.457 158.130 122.264 152.726 133.288 146.390 143.764 139.540 152.743 128.842 159.874 116.388 164.221 105.382 166.844 93.793 168.155 83.225 167.062 77.102 158.753 79.653 150.007 112.465 83.977 106.576 80.211 101.155 77.010 94.911 76.467 94.683 90.096 88.050 97.166 81.491 103.435 75.077 109.266 77.773 116.263 89.581 120.491 105.475 87.898 109.678 91.878 112.663 96.966 107.687 97.408 103.153 96.468 80.907 125.608 83.451 125.662 88.704 131.413 92.464 138.048 87.543 141.698 81.626 143.025 79.027 142.803 82.566 131.635 86.050 131.966 91.800 137.772 85.884 138.269 82.898 137.772
/home/renat/repos/Menpo2D/Train/image/profile/left/5312.jpg	714.865 211.315 1542.918 1765.175 1740.293 907.766 1721.793 1047.345 1683.116 1215.507 1649.387 1343.968 1588.695 1478.286 1486.213 1581.762 1354.880 1654.394 1212.600 1704.143 1079.275 1734.987 952.916 1743.941 859.389 1660.365 885.258 1560.868 1142.449 686.775 1069.536 630.135 986.381 620.490 895.391 648.208 839.351 822.353 790.541 927.206 743.540 1023.620 689.308 1121.840 728.475 1177.277 907.443 1194.750 1041.216 889.241 1085.806 886.231 1142.449 869.961 1110.512 916.962 1067.728 935.040 794.760 1291.163 815.849 1287.551 887.557 1342.383 964.085 1399.629 911.058 1444.823 846.582 1477.362 818.260 1472.542 831.517 1350.820 870.684 1359.258 957.456 1399.630 889.968 1396.013 849.595 1399.629
/home/renat/repos/Menpo2D/Train/image/profile/left/15649.jpg	113.988 48.844 274.007 302.625 265.752 121.742 270.941 142.900 276.930 168.050 280.123 191.603 281.322 216.354 278.127 241.105 267.747 261.864 252.745 281.170 231.356 296.188 207.691 306.200 182.639 294.648 179.893 267.868 186.141 142.053 166.229 139.307 149.406 139.994 135.331 147.203 132.200 166.581 129.797 183.404 127.136 202.038 126.882 218.111 144.217 221.169 159.666 214.646 161.422 154.070 172.065 153.726 181.384 155.300 172.520 159.012 163.418 160.569 157.950 233.073 163.921 228.682 180.113 229.879 197.855 230.933 189.045 243.964 177.271 255.908 170.948 256.259 163.922 236.762 175.689 233.424 195.043 232.163 184.300 243.261 170.773 248.355
/home/renat/repos/Menpo2D/Train/image/profile/left/16095.jpg	35.233 21.983 100.250 112.588 104.313 58.337 105.382 67.426 106.095 76.694 104.798 86.012 100.957 94.175 94.510 102.180 85.599 107.883 75.831 112.138 65.419 113.270 54.668 112.365 50.593 104.669 54.441 99.236 77.258 51.214 70.531 49.252 63.616 49.625 57.449 52.989 50.161 63.361 48.759 68.967 47.171 74.293 46.237 79.993 52.217 83.357 59.039 82.890 69.223 56.820 72.866 57.474 75.981 58.240 73.240 60.277 69.409 61.398 52.763 90.775 54.493 89.721 59.386 91.000 66.461 94.011 59.236 94.915 55.020 94.839 52.763 94.237 52.687 92.506 59.009 92.957 64.880 93.936 59.085 93.183 52.762 92.506
/home/renat/repos/Menpo2D/Train/image/profile/left/4874.jpg	63.058 86.723 218.445 306.980 230.114 172.240 227.217 198.168 223.306 222.503 219.250 246.402 208.387 266.391 190.860 283.194 171.306 296.230 146.102 305.356 122.781 311.584 97.433 314.481 83.383 299.706 85.428 281.027 146.877 161.265 132.900 146.240 113.216 144.376 93.998 148.220 86.452 169.975 78.612 183.041 70.156 196.941 62.410 211.917 73.386 226.682 103.829 224.592 116.826 167.555 125.911 169.651 137.272 173.287 126.843 176.523 119.156 177.222 80.572 243.406 86.452 242.884 99.992 251.131 116.939 260.835 102.744 266.050 90.287 269.816 81.886 269.961 85.145 251.377 90.894 252.161 114.042 259.966 94.053 260.256 87.825 260.111
/home/renat/repos/Menpo2D/Train/image/profile/left/5077.jpg	148.541 329.783 1362.921 2177.768 1515.908 1089.478 1478.802 1257.337 1434.628 1423.431 1381.619 1591.291 1310.942 1734.413 1197.856 1861.637 1068.868 1962.355 897.473 2052.470 713.709 2107.244 524.645 2126.682 388.589 2041.863 348.290 1870.509 728.126 972.879 589.581 880.115 449.830 849.995 310.080 854.807 318.151 1090.539 276.387 1189.491 220.487 1284.585 157.519 1376.468 234.622 1504.330 372.124 1526.173 530.829 1042.971 607.933 1071.908 703.028 1125.874 589.942 1168.931 549.463 1154.153 233.795 1619.530 268.898 1631.636 373.610 1726.019 473.062 1807.462 375.959 1829.390 298.434 1819.209 265.543 1787.097 259.279 1694.698 312.528 1711.916 444.087 1793.362 311.745 1722.885 281.205 1716.621
/home/renat/repos/Menpo2D/Train/image/profile/left/13175.jpg	155.086 122.365 384.114 422.488 411.564 271.378 398.058 304.017 386.122 332.894 375.450 361.070 359.654 388.392 331.050 411.020 296.896 416.998 253.779 419.130 213.649 419.558 178.641 419.132 155.665 395.495 165.484 364.758 292.240 201.715 270.118 186.287 244.793 174.936 216.559 177.555 200.433 221.858 187.044 233.211 171.907 246.309 155.900 259.990 159.975 280.656 199.274 293.172 243.226 208.469 258.942 214.582 272.624 225.934 256.029 231.755 239.731 232.920 163.990 312.675 172.141 309.764 189.896 320.243 204.161 335.087 186.404 340.618 166.900 344.402 160.788 344.693 166.403 328.308 179.126 328.102 200.960 334.505 179.127 328.684 166.320 329.557
/home/renat/repos/Menpo2D/Train/image/profile/left/6684.jpg	82.410 42.809 171.332 181.616 172.444 87.177 172.262 101.962 171.290 117.524 167.724 134.706 161.888 150.268 154.107 163.236 142.206 174.283 125.906 181.601 109.274 183.044 97.214 179.390 91.573 170.296 97.372 160.714 118.871 83.019 111.527 79.413 104.584 78.479 99.243 81.149 97.547 90.105 92.599 96.852 87.952 103.898 83.520 112.553 86.942 120.659 102.072 122.820 106.053 87.425 110.192 88.493 114.999 90.229 111.928 92.232 108.456 93.701 93.667 134.787 96.830 135.490 99.758 137.481 101.937 140.646 100.082 144.188 97.720 146.465 95.190 148.742 94.722 137.950 96.713 138.770 98.470 140.995 96.010 143.103 93.316 145.797
/home/renat/repos/Menpo2D/Train/image/profile/left/5576.jpg	104.176 75.161 227.716 242.775 239.472 130.107 240.250 147.217 241.027 165.624 241.675 182.475 236.102 198.807 224.565 211.770 204.603 223.695 185.160 234.713 165.068 244.176 144.036 250.919 124.981 242.954 125.686 226.923 162.983 113.170 150.078 110.750 136.910 113.486 126.583 121.364 124.273 144.166 118.281 154.076 110.561 163.985 102.823 174.326 110.529 181.816 132.352 182.176 149.991 133.304 155.522 132.958 163.127 134.255 156.732 137.626 151.114 139.181 115.024 195.872 119.346 194.576 130.667 198.292 141.297 202.613 133.951 209.527 126.951 215.145 121.766 216.614 121.765 206.243 127.470 203.046 140.606 202.614 127.729 203.910 122.198 206.935
/home/renat/repos/Menpo2D/Train/image/profile/left/5578.jpg	35.768 21.610 91.085 95.461 93.367 50.009 92.889 57.565 92.946 65.856 91.919 73.915 89.661 81.469 84.248 86.573 75.736 90.438 66.356 93.782 57.106 96.083 49.681 97.125 44.904 94.259 45.512 90.351 74.422 45.585 66.143 40.896 57.923 39.911 50.107 41.359 46.839 50.610 44.695 55.067 42.115 60.013 39.220 64.907 41.926 68.957 51.479 71.128 60.598 49.216 65.288 50.953 69.126 53.879 64.217 54.747 59.816 54.892 43.340 77.114 45.300 76.324 49.163 79.493 53.943 82.534 50.162 84.574 46.558 86.528 44.647 86.572 44.168 80.103 47.310 80.291 53.521 82.593 48.584 81.766 45.979 82.374
/home/renat/repos/Menpo2D/Train/image/profile/left/5152.jpg	450.841 258.532 1282.798 1355.433 1223.950 570.683 1265.714 668.942 1289.048 781.936 1301.327 888.790 1281.678 1005.472 1239.918 1107.415 1183.423 1198.303 1110.960 1274.453 1034.810 1332.179 942.694 1371.482 844.435 1357.972 785.480 1285.507 930.389 585.679 845.641 570.940 752.297 574.625 658.953 595.504 577.891 762.542 561.924 860.799 548.414 945.546 536.130 1033.977 631.934 1073.281 736.327 1032.749 717.906 663.056 758.434 648.316 851.778 670.424 771.948 718.326 732.642 728.151 691.905 1155.502 711.018 1146.812 800.244 1135.225 886.566 1121.320 838.478 1186.787 763.746 1243.562 734.198 1243.562 719.710 1167.089 751.000 1163.612 874.979 1130.590 752.734 1176.938 728.403 1180.993
/home/renat/repos/Menpo2D/Train/image/profile/left/15508.jpg	66.193 37.108 176.931 180.750 171.773 80.057 179.111 91.065 184.088 105.011 185.349 119.684 182.780 134.360 176.176 147.568 165.902 160.408 155.262 171.053 142.053 178.024 128.988 182.530 118.296 177.398 118.454 166.860 124.864 91.587 110.972 88.704 98.129 89.753 87.121 94.208 86.527 108.202 85.269 116.591 84.220 125.608 83.381 134.834 95.124 138.609 106.238 135.254 109.584 102.640 114.095 101.278 120.493 100.124 115.249 104.950 111.263 106.208 106.250 147.156 110.972 145.318 119.148 145.582 128.743 147.156 121.822 154.388 115.845 159.582 111.598 159.582 107.666 149.358 112.283 147.940 126.226 147.785 114.380 152.920 110.186 154.230
/home/renat/repos/Menpo2D/Train/image/profile/left/5063.jpg	215.320 103.372 442.049 451.362 458.113 194.906 458.490 234.346 455.861 274.161 451.353 316.230 439.709 354.167 417.923 387.973 389.751 415.393 353.692 438.305 318.019 451.946 286.159 454.665 265.176 436.791 265.759 412.116 312.890 210.658 288.023 203.857 264.128 206.771 246.641 217.457 239.997 250.717 231.137 272.166 220.413 294.548 209.688 320.194 225.448 337.742 267.592 331.231 280.640 240.771 295.211 240.771 311.532 244.851 297.738 251.457 285.692 254.954 252.819 366.991 257.094 359.219 275.552 360.774 300.420 367.379 286.237 382.146 270.110 394.192 258.454 396.329 261.902 374.413 269.523 371.036 296.825 368.528 270.680 373.351 263.639 376.342
